geoid10,year,state_fips,state_usps,state_name,county_fips,county_name,metro_fips,metro_name,metro_type,in100,primary_ruca,c5_COI_nat,c5_COI_stt,c5_COI_met,r_COI_nat,r_COI_stt,r_COI_met,z_COI_nat,z_COI_stt,z_COI_met,c5_ED_nat,c5_ED_stt,c5_ED_met,r_ED_nat,r_ED_stt,r_ED_met,z_ED_nat,z_ED_stt,z_ED_met,c5_HE_nat,c5_HE_stt,c5_HE_met,r_HE_nat,r_HE_stt,r_HE_met,z_HE_nat,z_HE_stt,z_HE_met,c5_SE_nat,c5_SE_stt,c5_SE_met,r_SE_nat,r_SE_stt,r_SE_met,z_SE_nat,z_SE_stt,z_SE_met
25021417400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,95,78,67,1.377392839,0.737749953,0.555033045,Very High,Very High,High,95,83,77,1.462496867,0.829408037,0.702271336,Very High,Moderate,Low,96,49,29,1.065440455,0.309804694,0.034179695,Very High,High,High,92,76,67,1.422170354,0.811840942,0.64572902
25021417501,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Low,81,47,39,0.818544042,0.177482312,0.031140529,Very High,High,High,88,70,63,1.046328579,0.467933693,0.345056512,Very High,Moderate,Low,99,45,37,1.228842944,0.237789147,0.181770598,High,Low,Low,69,38,31,0.586781521,0.003605226,-0.185901871
25021417502,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,68,31,24,0.479502943,-0.235918024,-0.40288466,High,Moderate,Moderate,78,54,47,0.647776032,0.116850747,-0.008236679,High,Very Low,Very Low,80,10,7,0.755422659,-0.566378372,-0.598020787,Moderate,Low,Low,58,28,21,0.316551159,-0.330376776,-0.548290903
25021417601,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Low,82,46,39,0.842879575,0.155774474,0.037873937,Very High,High,High,89,71,65,1.099236094,0.523669503,0.404924413,Very High,Very Low,Very Low,95,13,13,1.019824032,-0.439001853,-0.326174509,High,Moderate,Low,72,42,36,0.659125409,0.120932507,-0.045763459
25021417602,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,76,41,34,0.686561384,0.044313746,-0.095897004,Very High,High,High,90,72,65,1.141751163,0.545167383,0.421453633,Very High,Low,Low,93,26,23,0.97238028,-0.110238948,-0.087727887,Moderate,Low,Low,60,31,25,0.361172516,-0.186710936,-0.387845284
25021417701,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,77,37,29,0.704449769,-0.07206521,-0.24670335,High,Moderate,Moderate,73,47,41,0.509820342,-0.030036639,-0.167538156,Moderate,Very Low,Very Low,59,3,2,0.444765099,-1.129885641,-1.08024894,High,Moderate,Low,79,45,36,0.875454743,0.20362458,-0.016246979
25021417702,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,85,55,46,0.944759425,0.324841587,0.18185203,Very High,High,Moderate,86,65,58,0.976216047,0.3775798,0.237574722,Very High,Moderate,Low,97,48,40,1.083760642,0.288896121,0.225127487,High,Moderate,Moderate,80,51,42,0.899164643,0.31460348,0.151608753
25021417801,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,79,45,36,0.756529191,0.144383498,-0.01489298,High,Moderate,Moderate,76,51,44,0.600647389,0.039796674,-0.085839466,High,Very Low,Very Low,71,18,10,0.617707645,-0.293714362,-0.406959829,High,Moderate,Moderate,79,52,42,0.877753162,0.328964235,0.162317169
25021417802,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,28,11,8,-0.345929178,-1.008262215,-1.167724792,Moderate,Low,Low,59,34,30,0.14984972,-0.356503668,-0.478232405,Very High,Low,Very Low,85,21,18,0.825958333,-0.215303126,-0.188240603,Very Low,Very Low,Very Low,11,5,3,-0.950943318,-1.591158065,-1.874653096
25021417901,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,58,25,21,0.258005125,-0.436558607,-0.567424069,High,Moderate,Moderate,76,51,43,0.583169553,0.024663494,-0.104398688,High,Very Low,Very Low,77,6,6,0.711607661,-0.815951597,-0.66474946,Moderate,Low,Very Low,42,23,18,-0.051340812,-0.585457693,-0.79551718
25021417902,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,66,32,25,0.422036212,-0.200057193,-0.33613079,High,Moderate,Moderate,74,48,41,0.535071866,-0.01800153,-0.146772454,Very High,Low,Low,92,24,22,0.958419272,-0.147017307,-0.106829241,Moderate,Low,Low,53,28,22,0.2056756,-0.317337506,-0.512752395
25021418002,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,72,35,29,0.577848201,-0.109208531,-0.237788677,High,Moderate,Low,69,41,35,0.379104637,-0.169127907,-0.30601475,Very High,Very Low,Low,93,18,21,0.968656989,-0.283756655,-0.132733975,High,Low,Low,68,37,30,0.5728707,-0.029506487,-0.222789527
25021418003,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,86,54,44,0.972404652,0.295531262,0.146540282,Very High,High,High,90,72,65,1.185552055,0.540231675,0.401828646,Very High,Low,Low,94,35,30,0.991058214,0.07952015,0.059777868,High,Moderate,Low,78,46,38,0.857087399,0.228029907,0.040231876
25021418004,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Very Low,53,25,19,0.156549506,-0.468603841,-0.617896572,High,Low,Low,62,36,31,0.221863114,-0.291815388,-0.425567509,Very High,Very Low,Very Low,83,14,11,0.8000879,-0.424108398,-0.387867884,Moderate,Low,Very Low,41,23,18,-0.065248256,-0.577870904,-0.79036023
25021418101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,71,35,29,0.546286467,-0.106437957,-0.265586435,High,Moderate,Moderate,76,51,43,0.610019421,0.03816823,-0.105201297,High,Very Low,Very Low,78,15,11,0.712763483,-0.370777806,-0.374015044,High,Low,Low,64,34,28,0.464375274,-0.108210121,-0.308029089
25021418102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Low,81,47,38,0.809019904,0.175212395,0.021757586,Very High,High,High,90,72,65,1.172802325,0.533628951,0.394318232,Very High,Low,Very Low,82,25,18,0.78272087,-0.117072556,-0.186051699,High,Low,Low,70,40,33,0.626462732,0.069781974,-0.108910241
25021418200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,77,41,34,0.712469606,0.066997312,-0.072569016,Very High,High,High,88,70,63,1.076772438,0.468906686,0.338908241,Very High,Moderate,Low,95,41,36,1.032201197,0.169229483,0.165892281,High,Low,Low,63,31,26,0.42549745,-0.179759129,-0.37768311
25021419100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,88,64,54,1.04919854,0.469065535,0.345648055,Very High,High,High,89,71,65,1.122477428,0.509121808,0.394429723,Very High,Very High,Very High,100,88,84,1.371213886,0.796690414,0.751620592,Very High,Moderate,Moderate,81,54,44,0.929222989,0.3672271,0.206663876
25021419200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,83,51,43,0.873117641,0.241245183,0.121544968,Very High,High,High,90,72,66,1.177168337,0.561096184,0.456460293,Very High,Low,Low,95,32,31,1.047762503,0.025159161,0.080378432,High,Moderate,Low,72,43,36,0.665121794,0.134506356,-0.042308941
25021419300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,67,35,28,0.439832237,-0.12257267,-0.27955419,Very High,High,Moderate,83,61,55,0.851276079,0.270243616,0.164875899,High,Low,Low,80,33,22,0.754882073,0.03397867,-0.11239799,Moderate,Low,Low,50,27,21,0.137452561,-0.366472932,-0.565200665
25021419400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,81,48,41,0.82794844,0.209319353,0.080824391,Very High,High,High,93,79,73,1.356951863,0.711546252,0.614532421,Very High,Low,Low,82,27,21,0.774826067,-0.066403842,-0.115127168,High,Low,Low,68,39,32,0.563500492,0.024750021,-0.147065714
25021419500,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,89,66,56,1.101794541,0.509234297,0.377449703,Very High,High,High,89,71,64,1.12142823,0.49750384,0.390807047,Very High,Moderate,Low,90,45,39,0.912201129,0.262514542,0.209746431,Very High,High,Moderate,87,65,55,1.153367216,0.59596503,0.440464606
25021419600,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,89,66,58,1.092973788,0.513114311,0.397611437,Very High,High,High,94,79,72,1.371585366,0.711680725,0.60245437,Very High,High,High,96,63,62,1.07576144,0.491505221,0.493576758,Very High,Moderate,Moderate,82,57,47,0.962708963,0.425318264,0.265929812
25021419700,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,88,64,53,1.068802233,0.472180935,0.332566901,Very High,High,High,93,78,71,1.344293489,0.693856493,0.58534844,Very High,Moderate,Moderate,91,52,41,0.941871043,0.348827846,0.238869406,Very High,Moderate,Moderate,82,55,45,0.968252018,0.400904614,0.236363654
25021419800,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,85,54,46,0.933494564,0.308490104,0.18779635,Very High,High,High,88,69,62,1.058741207,0.451763243,0.326995042,Very High,Low,Low,96,40,40,1.07406474,0.157640643,0.222663732,High,Moderate,Low,78,49,40,0.836162273,0.285795204,0.118913811
25021420100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,59,29,23,0.276547788,-0.311655496,-0.453313562,Low,Very Low,Very Low,38,14,11,-0.268196775,-0.901717526,-1.062424379,Very High,Low,Low,90,33,30,0.914489639,0.029216569,0.071699806,High,Low,Low,61,34,29,0.375162388,-0.099873688,-0.278464346
25021420201,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Very Low,51,24,19,0.122316877,-0.500586213,-0.644774842,Low,Very Low,Very Low,40,15,12,-0.238506025,-0.878976547,-1.041335894,Very High,Low,Low,90,30,30,0.907314673,-0.014155522,0.057598115,Moderate,Low,Very Low,48,25,19,0.079324865,-0.447280566,-0.650218926
25021420202,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,66,30,24,0.429439495,-0.252843267,-0.390604102,High,Low,Low,65,31,26,0.283894295,-0.416341246,-0.575441375,Very High,Very Low,Very Low,87,18,19,0.861483725,-0.269991222,-0.179406114,High,Low,Low,61,32,26,0.374518346,-0.173092381,-0.358549354
25021420301,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,60,28,23,0.29195662,-0.33402025,-0.449386993,Moderate,Low,Very Low,50,21,17,-0.030992073,-0.692483727,-0.847768831,Very High,Low,Low,87,26,30,0.856608493,-0.088830974,0.069581522,Moderate,Low,Low,57,31,25,0.300124914,-0.209059024,-0.392386557
25021420302,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,57,27,22,0.234658361,-0.389732816,-0.510550614,Moderate,Very Low,Very Low,47,18,15,-0.09929024,-0.753779266,-0.907928734,Very High,Low,Low,86,32,34,0.846041705,0.017896661,0.12719995,Moderate,Low,Low,55,28,23,0.24192369,-0.297776972,-0.485753959
25021421100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,54,27,22,0.172867722,-0.399461224,-0.509857375,Moderate,Low,Very Low,48,22,19,-0.079115027,-0.638815124,-0.783716609,High,Low,Low,78,23,27,0.722458312,-0.17654483,0.006047751,Moderate,Low,Low,51,28,22,0.162001751,-0.316982471,-0.507365874
25021421200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,71,36,31,0.537828631,-0.08211525,-0.198875677,High,Low,Low,63,34,29,0.244584973,-0.360004519,-0.502494951,High,Very Low,Very Low,70,19,19,0.609876837,-0.265552725,-0.158338229,High,Moderate,Low,73,43,36,0.683792466,0.135798577,-0.027887596
25021422100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Moderate,80,51,43,0.798094403,0.245948157,0.129576365,High,Moderate,Moderate,79,52,47,0.704106467,0.071553543,-0.031068511,Very High,Moderate,Moderate,89,56,55,0.901619598,0.416742265,0.406120931,High,Moderate,Moderate,78,51,42,0.834120599,0.312495219,0.148800106
25021422200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,73,38,33,0.601453328,-0.026818533,-0.120994141,High,Moderate,Low,71,42,38,0.456299335,-0.136110279,-0.233862439,Very High,Low,Low,85,28,32,0.818921681,-0.057721159,0.095301463,High,Low,Low,71,40,33,0.63424803,0.065745088,-0.106869336
25021422301,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,84,56,49,0.92431695,0.343453739,0.241023883,Very High,Moderate,Moderate,81,56,50,0.780063673,0.139969641,0.040202334,Very High,Moderate,Moderate,95,46,49,1.020130854,0.267097004,0.351134443,Very High,Moderate,Moderate,82,59,50,0.973793778,0.47150255,0.322046834
25021422302,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,75,41,34,0.648024264,0.043666932,-0.079483712,High,Moderate,Low,72,43,38,0.480244698,-0.124120455,-0.22641885,High,Low,Very Low,75,21,18,0.682894773,-0.213629623,-0.186411097,High,Moderate,Low,74,46,38,0.734400439,0.218125409,0.054790973
25021422400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,67,33,27,0.440543969,-0.165294428,-0.289506956,High,Moderate,Moderate,75,47,41,0.576149423,-0.045231196,-0.143932004,High,Low,Very Low,80,21,20,0.747687819,-0.218019689,-0.149823551,Moderate,Low,Low,56,31,25,0.275656017,-0.219767682,-0.412841253
25021422501,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,66,33,28,0.435164903,-0.15973071,-0.282171126,High,Low,Low,65,36,32,0.285000336,-0.299357384,-0.393146224,High,Low,Low,80,23,21,0.748803728,-0.165529349,-0.125127431,High,Low,Low,62,35,29,0.422488652,-0.082889763,-0.260133972
25021422502,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Low,56,26,21,0.215330365,-0.419667508,-0.529822739,High,Low,Low,70,39,36,0.411815731,-0.197470025,-0.293548662,Very High,Very Low,Very Low,81,14,16,0.771659376,-0.401247997,-0.226699609,Moderate,Low,Very Low,41,23,18,-0.056415444,-0.553455235,-0.760562953
25021422600,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,77,44,37,0.713170153,0.110834071,-0.002395847,High,Low,Low,71,40,36,0.434419005,-0.180115859,-0.279141129,Very High,Low,Low,84,27,26,0.804356741,-0.07182901,-0.01915899,High,Moderate,Moderate,78,51,42,0.837024836,0.319432005,0.167959551
25021422700,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,76,43,35,0.684037751,0.0950234,-0.032366816,High,Moderate,Moderate,77,47,43,0.6169471,-0.022112134,-0.118452416,Very High,Low,Low,84,33,28,0.807628293,0.044730714,0.016749846,High,Moderate,Low,72,44,36,0.67901626,0.169807665,0.002745797
25021422800,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,79,45,37,0.77151765,0.126426344,-0.000182448,Very High,Moderate,Moderate,81,54,48,0.766517876,0.102563966,0.003512558,High,Very Low,Very Low,72,16,13,0.628859947,-0.333971503,-0.31901469,High,Moderate,Low,77,49,40,0.81238807,0.267931411,0.103655097
25021423100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,98,87,82,1.625157944,1.004706018,0.864987949,Very High,Very High,Very High,99,94,91,1.983284442,1.267699341,1.148664487,Very High,Moderate,Moderate,86,54,46,0.842094003,0.389438837,0.30881613,Very High,Very High,High,96,85,79,1.673084309,1.060500043,0.902939486
25021440100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,86,60,50,0.969610643,0.400523769,0.259680642,Very High,High,High,89,70,61,1.108323194,0.466363194,0.299545609,Very High,Moderate,Moderate,90,52,47,0.909933373,0.352738126,0.315437846,High,Moderate,Moderate,80,55,46,0.925238892,0.398102255,0.239759781
25021441202,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,95,81,74,1.405882112,0.823428854,0.701452478,Very High,Very High,High,95,81,73,1.44330945,0.761942841,0.630944425,Very High,High,High,94,76,76,1.00540307,0.652317174,0.651811847,Very High,Very High,High,94,81,74,1.516091695,0.928150436,0.782536369
25021441203,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,85,57,49,0.957590344,0.360999428,0.23075597,Very High,High,High,87,67,61,1.026753744,0.410520823,0.284986903,Very High,Moderate,Moderate,86,45,42,0.851578505,0.236752802,0.240071201,Very High,Moderate,Moderate,82,55,44,0.966708557,0.386952612,0.218347292
